PackageName,Status,InputPath,OutputPath,OutputBytes,ElapsedMilliseconds
color-string--color-string-2.1.4,repacked,../data/unpacked_2500/color-string--color-string-2.1.4,../data/repacked_xz_2500/color-string--color-string-2.1.4.tar.xz,3620,10.743667007773183
color-support--color-support-1.1.3,repacked,../data/unpacked_2500/color-support--color-support-1.1.3,../data/repacked_xz_2500/color-support--color-support-1.1.3.tar.xz,3704,10.619374996167608
colord--colord-2.9.3,repacked,../data/unpacked_2500/colord--colord-2.9.3,../data/repacked_xz_2500/colord--colord-2.9.3.tar.xz,21532,38.255332998232916
colorette--colorette-2.0.20,repacked,../data/unpacked_2500/colorette--colorette-2.0.20,../data/repacked_xz_2500/colorette--colorette-2.0.20.tar.xz,4932,12.036208005156368
colors--colors-1.4.0,repacked,../data/unpacked_2500/colors--colors-1.4.0,../data/repacked_xz_2500/colors--colors-1.4.0.tar.xz,11036,21.38570799434092
combined-stream--combined-stream-1.0.8,repacked,../data/unpacked_2500/combined-stream--combined-stream-1.0.8,../data/repacked_xz_2500/combined-stream--combined-stream-1.0.8.tar.xz,4132,10.74937499652151
comma-separated-tokens--comma-separated-tokens-2.0.3,repacked,../data/unpacked_2500/comma-separated-tokens--comma-separated-tokens-2.0.3,../data/repacked_xz_2500/comma-separated-tokens--comma-separated-tokens-2.0.3.tar.xz,3832,9.956250010873191
commander--commander-14.0.3,repacked,../data/unpacked_2500/commander--commander-14.0.3,../data/repacked_xz_2500/commander--commander-14.0.3.tar.xz,43388,52.05191699496936
common-tags--common-tags-1.8.2,repacked,../data/unpacked_2500/common-tags--common-tags-1.8.2,../data/repacked_xz_2500/common-tags--common-tags-1.8.2.tar.xz,41304,83.58395799587015
commondir--commondir-1.0.1,repacked,../data/unpacked_2500/commondir--commondir-1.0.1,../data/repacked_xz_2500/commondir--commondir-1.0.1.tar.xz,2752,10.592957987682894
component-emitter--component-emitter-2.0.0,repacked,../data/unpacked_2500/component-emitter--component-emitter-2.0.0,../data/repacked_xz_2500/component-emitter--component-emitter-2.0.0.tar.xz,3064,9.447958000237122
compress-commons--compress-commons-7.0.1,repacked,../data/unpacked_2500/compress-commons--compress-commons-7.0.1,../data/repacked_xz_2500/compress-commons--compress-commons-7.0.1.tar.xz,7884,18.65025000006426
compressible--compressible-2.0.18,repacked,../data/unpacked_2500/compressible--compressible-2.0.18,../data/repacked_xz_2500/compressible--compressible-2.0.18.tar.xz,3080,9.630917003960349
compression--compression-1.8.1,repacked,../data/unpacked_2500/compression--compression-1.8.1,../data/repacked_xz_2500/compression--compression-1.8.1.tar.xz,8788,14.391040996997617
compute-scroll-into-view--compute-scroll-into-view-3.1.1,repacked,../data/unpacked_2500/compute-scroll-into-view--compute-scroll-into-view-3.1.1,../data/repacked_xz_2500/compute-scroll-into-view--compute-scroll-into-view-3.1.1.tar.xz,14056,26.546583001618274
concat-map--concat-map-0.0.2,repacked,../data/unpacked_2500/concat-map--concat-map-0.0.2,../data/repacked_xz_2500/concat-map--concat-map-0.0.2.tar.xz,5156,13.587709006969817
concat-stream--concat-stream-2.0.0,repacked,../data/unpacked_2500/concat-stream--concat-stream-2.0.0,../data/repacked_xz_2500/concat-stream--concat-stream-2.0.0.tar.xz,3828,10.033957994892262
confbox--confbox-0.2.4,repacked,../data/unpacked_2500/confbox--confbox-0.2.4,../data/repacked_xz_2500/confbox--confbox-0.2.4.tar.xz,34548,38.68108299502637
config-chain--config-chain-1.1.13,repacked,../data/unpacked_2500/config-chain--config-chain-1.1.13,../data/repacked_xz_2500/config-chain--config-chain-1.1.13.tar.xz,5892,11.587250002776273
configstore--configstore-8.0.0,repacked,../data/unpacked_2500/configstore--configstore-8.0.0,../data/repacked_xz_2500/configstore--configstore-8.0.0.tar.xz,4112,10.063875000923872
confusing-browser-globals--confusing-browser-globals-1.0.11,repacked,../data/unpacked_2500/confusing-browser-globals--confusing-browser-globals-1.0.11,../data/repacked_xz_2500/confusing-browser-globals--confusing-browser-globals-1.0.11.tar.xz,2188,8.054791993345134
connect--connect-3.7.0,repacked,../data/unpacked_2500/connect--connect-3.7.0,../data/repacked_xz_2500/connect--connect-3.7.0.tar.xz,24764,27.969709000899456
connect-history-api-fallback--connect-history-api-fallback-2.0.0,repacked,../data/unpacked_2500/connect-history-api-fallback--connect-history-api-fallback-2.0.0,../data/repacked_xz_2500/connect-history-api-fallback--connect-history-api-fallback-2.0.0.tar.xz,4312,10.302415990736336
consola--consola-3.4.2,repacked,../data/unpacked_2500/consola--consola-3.4.2,../data/repacked_xz_2500/consola--consola-3.4.2.tar.xz,36236,57.19829199369997
console-browserify--console-browserify-1.2.0,repacked,../data/unpacked_2500/console-browserify--console-browserify-1.2.0,../data/repacked_xz_2500/console-browserify--console-browserify-1.2.0.tar.xz,4320,12.40795900230296
console-control-strings--console-control-strings-1.1.0,repacked,../data/unpacked_2500/console-control-strings--console-control-strings-1.1.0,../data/repacked_xz_2500/console-control-strings--console-control-strings-1.1.0.tar.xz,3324,9.734708000905812
constants-browserify--constants-browserify-1.0.0,repacked,../data/unpacked_2500/constants-browserify--constants-browserify-1.0.0,../data/repacked_xz_2500/constants-browserify--constants-browserify-1.0.0.tar.xz,3300,9.518916005617939
content-disposition--content-disposition-2.0.0,repacked,../data/unpacked_2500/content-disposition--content-disposition-2.0.0,../data/repacked_xz_2500/content-disposition--content-disposition-2.0.0.tar.xz,10716,18.482416999177076
content-type--content-type-2.0.0,repacked,../data/unpacked_2500/content-type--content-type-2.0.0,../data/repacked_xz_2500/content-type--content-type-2.0.0.tar.xz,5548,13.258917009807192
convert-source-map--convert-source-map-2.0.0,repacked,../data/unpacked_2500/convert-source-map--convert-source-map-2.0.0,../data/repacked_xz_2500/convert-source-map--convert-source-map-2.0.0.tar.xz,4956,11.124291995656677
cookie--cookie-1.1.1,repacked,../data/unpacked_2500/cookie--cookie-1.1.1,../data/repacked_xz_2500/cookie--cookie-1.1.1.tar.xz,12220,20.967500007827766
cookie-signature--cookie-signature-1.2.2,repacked,../data/unpacked_2500/cookie-signature--cookie-signature-1.2.2,../data/repacked_xz_2500/cookie-signature--cookie-signature-1.2.2.tar.xz,2632,9.275458010961302
cookiejar--cookiejar-2.1.4,repacked,../data/unpacked_2500/cookiejar--cookiejar-2.1.4,../data/repacked_xz_2500/cookiejar--cookiejar-2.1.4.tar.xz,4140,10.883083989028819
cookies--cookies-0.9.1,repacked,../data/unpacked_2500/cookies--cookies-0.9.1,../data/repacked_xz_2500/cookies--cookies-0.9.1.tar.xz,7884,12.668749986914918
copy-concurrently--copy-concurrently-1.0.5,repacked,../data/unpacked_2500/copy-concurrently--copy-concurrently-1.0.5,../data/repacked_xz_2500/copy-concurrently--copy-concurrently-1.0.5.tar.xz,4648,11.045708000892773
copy-descriptor--copy-descriptor-0.1.1,repacked,../data/unpacked_2500/copy-descriptor--copy-descriptor-0.1.1,../data/repacked_xz_2500/copy-descriptor--copy-descriptor-0.1.1.tar.xz,2084,7.983165996847674
copy-to-clipboard--copy-to-clipboard-4.0.2,repacked,../data/unpacked_2500/copy-to-clipboard--copy-to-clipboard-4.0.2,../data/repacked_xz_2500/copy-to-clipboard--copy-to-clipboard-4.0.2.tar.xz,7596,14.394040990737267
core-js--core-js-3.49.0,repacked,../data/unpacked_2500/core-js--core-js-3.49.0,../data/repacked_xz_2500/core-js--core-js-3.49.0.tar.xz,212864,1402.916916005779
core-js-compat--core-js-compat-3.49.0,repacked,../data/unpacked_2500/core-js-compat--core-js-compat-3.49.0,../data/repacked_xz_2500/core-js-compat--core-js-compat-3.49.0.tar.xz,37788,111.5588749962626
core-js-pure--core-js-pure-3.49.0,repacked,../data/unpacked_2500/core-js-pure--core-js-pure-3.49.0,../data/repacked_xz_2500/core-js-pure--core-js-pure-3.49.0.tar.xz,192628,1456.5287500008708
core-util-is--core-util-is-1.0.3,repacked,../data/unpacked_2500/core-util-is--core-util-is-1.0.3,../data/repacked_xz_2500/core-util-is--core-util-is-1.0.3.tar.xz,2072,9.486416005529463
cors--cors-2.8.6,repacked,../data/unpacked_2500/cors--cors-2.8.6,../data/repacked_xz_2500/cors--cors-2.8.6.tar.xz,6360,12.472208007238805
cosmiconfig--cosmiconfig-9.0.1,repacked,../data/unpacked_2500/cosmiconfig--cosmiconfig-9.0.1,../data/repacked_xz_2500/cosmiconfig--cosmiconfig-9.0.1.tar.xz,18468,31.417042002431117
crc-32--crc-32-1.2.2,repacked,../data/unpacked_2500/crc-32--crc-32-1.2.2,../data/repacked_xz_2500/crc-32--crc-32-1.2.2.tar.xz,10012,17.65458298905287
crc32-stream--crc32-stream-7.0.1,repacked,../data/unpacked_2500/crc32-stream--crc32-stream-7.0.1,../data/repacked_xz_2500/crc32-stream--crc32-stream-7.0.1.tar.xz,2572,10.19800000358373
create-ecdh--create-ecdh-4.0.4,repacked,../data/unpacked_2500/create-ecdh--create-ecdh-4.0.4,../data/repacked_xz_2500/create-ecdh--create-ecdh-4.0.4.tar.xz,2560,9.417875000508502
create-error-class--create-error-class-3.0.2,repacked,../data/unpacked_2500/create-error-class--create-error-class-3.0.2,../data/repacked_xz_2500/create-error-class--create-error-class-3.0.2.tar.xz,2148,8.819334005238488
create-hash--create-hash-1.2.0,repacked,../data/unpacked_2500/create-hash--create-hash-1.2.0,../data/repacked_xz_2500/create-hash--create-hash-1.2.0.tar.xz,2556,9.741957997903228
create-hmac--create-hmac-1.1.7,repacked,../data/unpacked_2500/create-hmac--create-hmac-1.1.7,../data/repacked_xz_2500/create-hmac--create-hmac-1.1.7.tar.xz,2504,9.106582991080359
create-react-class--create-react-class-15.7.0,repacked,../data/unpacked_2500/create-react-class--create-react-class-15.7.0,../data/repacked_xz_2500/create-react-class--create-react-class-15.7.0.tar.xz,13628,23.625625006388873
create-require--create-require-1.1.1,repacked,../data/unpacked_2500/create-require--create-require-1.1.1,../data/repacked_xz_2500/create-require--create-require-1.1.1.tar.xz,2796,10.183666992816143
cross-fetch--cross-fetch-4.1.0,repacked,../data/unpacked_2500/cross-fetch--cross-fetch-4.1.0,../data/repacked_xz_2500/cross-fetch--cross-fetch-4.1.0.tar.xz,18660,28.56525000242982
cross-spawn--cross-spawn-7.0.6,repacked,../data/unpacked_2500/cross-spawn--cross-spawn-7.0.6,../data/repacked_xz_2500/cross-spawn--cross-spawn-7.0.6.tar.xz,6256,13.80549999885261
crypt--crypt-0.0.2,repacked,../data/unpacked_2500/crypt--crypt-0.0.2,../data/repacked_xz_2500/crypt--crypt-0.0.2.tar.xz,2400,8.890082986908965
cryptiles--cryptiles-4.1.3,repacked,../data/unpacked_2500/cryptiles--cryptiles-4.1.3,../data/repacked_xz_2500/cryptiles--cryptiles-4.1.3.tar.xz,2304,9.026458006701432
crypto-browserify--crypto-browserify-3.12.1,repacked,../data/unpacked_2500/crypto-browserify--crypto-browserify-3.12.1,../data/repacked_xz_2500/crypto-browserify--crypto-browserify-3.12.1.tar.xz,16036,26.225959009025246
crypto-js--crypto-js-4.2.0,repacked,../data/unpacked_2500/crypto-js--crypto-js-4.2.0,../data/repacked_xz_2500/crypto-js--crypto-js-4.2.0.tar.xz,41892,91.54970900272019
crypto-random-string--crypto-random-string-5.0.0,repacked,../data/unpacked_2500/crypto-random-string--crypto-random-string-5.0.0,../data/repacked_xz_2500/crypto-random-string--crypto-random-string-5.0.0.tar.xz,5244,12.351750003290363
css--css-3.0.0,repacked,../data/unpacked_2500/css--css-3.0.0,../data/repacked_xz_2500/css--css-3.0.0.tar.xz,9096,17.214375009643845
css-blank-pseudo--css-blank-pseudo-8.0.1,repacked,../data/unpacked_2500/css-blank-pseudo--css-blank-pseudo-8.0.1,../data/repacked_xz_2500/css-blank-pseudo--css-blank-pseudo-8.0.1.tar.xz,8664,16.675625010975637
css-color-keywords--css-color-keywords-1.0.0,repacked,../data/unpacked_2500/css-color-keywords--css-color-keywords-1.0.0,../data/repacked_xz_2500/css-color-keywords--css-color-keywords-1.0.0.tar.xz,2980,9.223749992088415
css-color-names--css-color-names-1.0.1,repacked,../data/unpacked_2500/css-color-names--css-color-names-1.0.1,../data/repacked_xz_2500/css-color-names--css-color-names-1.0.1.tar.xz,2864,9.42691700765863
css-declaration-sorter--css-declaration-sorter-7.4.0,repacked,../data/unpacked_2500/css-declaration-sorter--css-declaration-sorter-7.4.0,../data/repacked_xz_2500/css-declaration-sorter--css-declaration-sorter-7.4.0.tar.xz,12308,30.977874994277954
css-has-pseudo--css-has-pseudo-8.0.0,repacked,../data/unpacked_2500/css-has-pseudo--css-has-pseudo-8.0.0,../data/repacked_xz_2500/css-has-pseudo--css-has-pseudo-8.0.0.tar.xz,22248,38.08349999599159
css-loader--css-loader-7.1.4,repacked,../data/unpacked_2500/css-loader--css-loader-7.1.4,../data/repacked_xz_2500/css-loader--css-loader-7.1.4.tar.xz,29856,39.611083004274406
css-minimizer-webpack-plugin--css-minimizer-webpack-plugin-8.0.0,repacked,../data/unpacked_2500/css-minimizer-webpack-plugin--css-minimizer-webpack-plugin-8.0.0,../data/repacked_xz_2500/css-minimizer-webpack-plugin--css-minimizer-webpack-plugin-8.0.0.tar.xz,15604,25.247875004424714
css-prefers-color-scheme--css-prefers-color-scheme-11.0.0,repacked,../data/unpacked_2500/css-prefers-color-scheme--css-prefers-color-scheme-11.0.0,../data/repacked_xz_2500/css-prefers-color-scheme--css-prefers-color-scheme-11.0.0.tar.xz,7860,16.99545899464283
css-select--css-select-7.0.0,repacked,../data/unpacked_2500/css-select--css-select-7.0.0,../data/repacked_xz_2500/css-select--css-select-7.0.0.tar.xz,32564,70.40858300752006
css-select-base-adapter--css-select-base-adapter-0.1.1,repacked,../data/unpacked_2500/css-select-base-adapter--css-select-base-adapter-0.1.1,../data/repacked_xz_2500/css-select-base-adapter--css-select-base-adapter-0.1.1.tar.xz,3868,12.216666000313126
css-to-react-native--css-to-react-native-3.2.0,repacked,../data/unpacked_2500/css-to-react-native--css-to-react-native-3.2.0,../data/repacked_xz_2500/css-to-react-native--css-to-react-native-3.2.0.tar.xz,16452,36.34254199278075
css-tree--css-tree-3.2.1,repacked,../data/unpacked_2500/css-tree--css-tree-3.2.1,../data/repacked_xz_2500/css-tree--css-tree-3.2.1.tar.xz,143444,331.3420830090763
css-what--css-what-8.0.0,repacked,../data/unpacked_2500/css-what--css-what-8.0.0,../data/repacked_xz_2500/css-what--css-what-8.0.0.tar.xz,27140,73.0406250077067
css.escape--css.escape-1.5.1,repacked,../data/unpacked_2500/css.escape--css.escape-1.5.1,../data/repacked_xz_2500/css.escape--css.escape-1.5.1.tar.xz,3020,10.090583004057407
cssdb--cssdb-8.9.0,repacked,../data/unpacked_2500/cssdb--cssdb-8.9.0,../data/repacked_xz_2500/cssdb--cssdb-8.9.0.tar.xz,12904,32.551666008657776
cssesc--cssesc-3.0.0,repacked,../data/unpacked_2500/cssesc--cssesc-3.0.0,../data/repacked_xz_2500/cssesc--cssesc-3.0.0.tar.xz,6688,13.118791990564205
cssnano--cssnano-8.0.1,repacked,../data/unpacked_2500/cssnano--cssnano-8.0.1,../data/repacked_xz_2500/cssnano--cssnano-8.0.1.tar.xz,3496,11.659166993922554
cssnano-preset-default--cssnano-preset-default-8.0.1,repacked,../data/unpacked_2500/cssnano-preset-default--cssnano-preset-default-8.0.1,../data/repacked_xz_2500/cssnano-preset-default--cssnano-preset-default-8.0.1.tar.xz,6052,14.09670800785534
cssnano-util-get-arguments--cssnano-util-get-arguments-4.0.0,repacked,../data/unpacked_2500/cssnano-util-get-arguments--cssnano-util-get-arguments-4.0.0,../data/repacked_xz_2500/cssnano-util-get-arguments--cssnano-util-get-arguments-4.0.0.tar.xz,1840,9.023167003761046
cssnano-util-get-match--cssnano-util-get-match-4.0.0,repacked,../data/unpacked_2500/cssnano-util-get-match--cssnano-util-get-match-4.0.0,../data/repacked_xz_2500/cssnano-util-get-match--cssnano-util-get-match-4.0.0.tar.xz,1844,8.944457993493415
cssnano-util-raw-cache--cssnano-util-raw-cache-4.0.1,repacked,../data/unpacked_2500/cssnano-util-raw-cache--cssnano-util-raw-cache-4.0.1,../data/repacked_xz_2500/cssnano-util-raw-cache--cssnano-util-raw-cache-4.0.1.tar.xz,1864,8.622458000900224
cssnano-util-same-parent--cssnano-util-same-parent-4.0.1,repacked,../data/unpacked_2500/cssnano-util-same-parent--cssnano-util-same-parent-4.0.1,../data/repacked_xz_2500/cssnano-util-same-parent--cssnano-util-same-parent-4.0.1.tar.xz,1872,8.430207992205396
cssnano-utils--cssnano-utils-6.0.0,repacked,../data/unpacked_2500/cssnano-utils--cssnano-utils-6.0.0,../data/repacked_xz_2500/cssnano-utils--cssnano-utils-6.0.0.tar.xz,3392,14.199832992744632
csso--csso-5.0.5,repacked,../data/unpacked_2500/csso--csso-5.0.5,../data/repacked_xz_2500/csso--csso-5.0.5.tar.xz,84384,135.9564589947695
cssom--cssom-0.5.0,repacked,../data/unpacked_2500/cssom--cssom-0.5.0,../data/repacked_xz_2500/cssom--cssom-0.5.0.tar.xz,11568,25.032542005646974
cssstyle--cssstyle-6.2.0,repacked,../data/unpacked_2500/cssstyle--cssstyle-6.2.0,../data/repacked_xz_2500/cssstyle--cssstyle-6.2.0.tar.xz,71852,152.59608399355784
csstype--csstype-3.2.3,repacked,../data/unpacked_2500/csstype--csstype-3.2.3,../data/repacked_xz_2500/csstype--csstype-3.2.3.tar.xz,76116,160.2488339995034
currently-unhandled--currently-unhandled-0.4.1,repacked,../data/unpacked_2500/currently-unhandled--currently-unhandled-0.4.1,../data/repacked_xz_2500/currently-unhandled--currently-unhandled-0.4.1.tar.xz,2612,9.441042013349943
cyclist--cyclist-1.0.2,repacked,../data/unpacked_2500/cyclist--cyclist-1.0.2,../data/repacked_xz_2500/cyclist--cyclist-1.0.2.tar.xz,2332,8.869458994013257
d--d-1.0.2,repacked,../data/unpacked_2500/d--d-1.0.2,../data/repacked_xz_2500/d--d-1.0.2.tar.xz,4912,11.383125005522743
d3--d3-7.9.0,repacked,../data/unpacked_2500/d3--d3-7.9.0,../data/repacked_xz_2500/d3--d3-7.9.0.tar.xz,187308,175.63241699826904
d3-array--d3-array-3.2.4,repacked,../data/unpacked_2500/d3-array--d3-array-3.2.4,../data/repacked_xz_2500/d3-array--d3-array-3.2.4.tar.xz,30092,49.91237499052659
d3-axis--d3-axis-3.0.0,repacked,../data/unpacked_2500/d3-axis--d3-axis-3.0.0,../data/repacked_xz_2500/d3-axis--d3-axis-3.0.0.tar.xz,7668,16.4832090085838
d3-brush--d3-brush-3.0.0,repacked,../data/unpacked_2500/d3-brush--d3-brush-3.0.0,../data/repacked_xz_2500/d3-brush--d3-brush-3.0.0.tar.xz,13428,23.287250005523674
d3-color--d3-color-3.1.0,repacked,../data/unpacked_2500/d3-color--d3-color-3.1.0,../data/repacked_xz_2500/d3-color--d3-color-3.1.0.tar.xz,13376,23.264167000888847
d3-dispatch--d3-dispatch-3.0.1,repacked,../data/unpacked_2500/d3-dispatch--d3-dispatch-3.0.1,../data/repacked_xz_2500/d3-dispatch--d3-dispatch-3.0.1.tar.xz,5336,13.432916995952837
d3-drag--d3-drag-3.0.0,repacked,../data/unpacked_2500/d3-drag--d3-drag-3.0.0,../data/repacked_xz_2500/d3-drag--d3-drag-3.0.0.tar.xz,10912,18.316166999284178
d3-dsv--d3-dsv-3.0.1,repacked,../data/unpacked_2500/d3-dsv--d3-dsv-3.0.1,../data/repacked_xz_2500/d3-dsv--d3-dsv-3.0.1.tar.xz,11740,20.409125005244277
d3-ease--d3-ease-3.0.1,repacked,../data/unpacked_2500/d3-ease--d3-ease-3.0.1,../data/repacked_xz_2500/d3-ease--d3-ease-3.0.1.tar.xz,7756,18.632500010426156
d3-force--d3-force-3.0.0,repacked,../data/unpacked_2500/d3-force--d3-force-3.0.0,../data/repacked_xz_2500/d3-force--d3-force-3.0.0.tar.xz,17140,27.487957995617762
d3-format--d3-format-3.1.2,repacked,../data/unpacked_2500/d3-format--d3-format-3.1.2,../data/repacked_xz_2500/d3-format--d3-format-3.1.2.tar.xz,9460,34.36308300297242
d3-geo--d3-geo-3.1.1,repacked,../data/unpacked_2500/d3-geo--d3-geo-3.1.1,../data/repacked_xz_2500/d3-geo--d3-geo-3.1.1.tar.xz,37180,62.76083301054314
d3-hierarchy--d3-hierarchy-3.1.2,repacked,../data/unpacked_2500/d3-hierarchy--d3-hierarchy-3.1.2,../data/repacked_xz_2500/d3-hierarchy--d3-hierarchy-3.1.2.tar.xz,26476,41.91016699769534
d3-interpolate--d3-interpolate-3.0.1,repacked,../data/unpacked_2500/d3-interpolate--d3-interpolate-3.0.1,../data/repacked_xz_2500/d3-interpolate--d3-interpolate-3.0.1.tar.xz,15384,28.678417002083734
d3-path--d3-path-3.1.0,repacked,../data/unpacked_2500/d3-path--d3-path-3.1.0,../data/repacked_xz_2500/d3-path--d3-path-3.1.0.tar.xz,5976,14.012332991114818
d3-quadtree--d3-quadtree-3.0.1,repacked,../data/unpacked_2500/d3-quadtree--d3-quadtree-3.0.1,../data/repacked_xz_2500/d3-quadtree--d3-quadtree-3.0.1.tar.xz,10212,21.725541999330744
d3-scale--d3-scale-4.0.2,repacked,../data/unpacked_2500/d3-scale--d3-scale-4.0.2,../data/repacked_xz_2500/d3-scale--d3-scale-4.0.2.tar.xz,27384,40.848874996299855
d3-scale-chromatic--d3-scale-chromatic-3.1.0,repacked,../data/unpacked_2500/d3-scale-chromatic--d3-scale-chromatic-3.1.0,../data/repacked_xz_2500/d3-scale-chromatic--d3-scale-chromatic-3.1.0.tar.xz,12004,31.8595419958001
d3-selection--d3-selection-3.0.0,repacked,../data/unpacked_2500/d3-selection--d3-selection-3.0.0,../data/repacked_xz_2500/d3-selection--d3-selection-3.0.0.tar.xz,26256,47.738250010297634
d3-shape--d3-shape-3.2.0,repacked,../data/unpacked_2500/d3-shape--d3-shape-3.2.0,../data/repacked_xz_2500/d3-shape--d3-shape-3.2.0.tar.xz,36544,61.43037500442006
d3-time--d3-time-3.1.0,repacked,../data/unpacked_2500/d3-time--d3-time-3.1.0,../data/repacked_xz_2500/d3-time--d3-time-3.1.0.tar.xz,12756,23.58658298908267
d3-time-format--d3-time-format-4.1.0,repacked,../data/unpacked_2500/d3-time-format--d3-time-format-4.1.0,../data/repacked_xz_2500/d3-time-format--d3-time-format-4.1.0.tar.xz,16616,33.7651250010822
d3-timer--d3-timer-3.0.1,repacked,../data/unpacked_2500/d3-timer--d3-timer-3.0.1,../data/repacked_xz_2500/d3-timer--d3-timer-3.0.1.tar.xz,6008,14.146874993457459
d3-transition--d3-transition-3.0.1,repacked,../data/unpacked_2500/d3-transition--d3-transition-3.0.1,../data/repacked_xz_2500/d3-transition--d3-transition-3.0.1.tar.xz,18884,34.794166989740916
d3-zoom--d3-zoom-3.0.0,repacked,../data/unpacked_2500/d3-zoom--d3-zoom-3.0.0,../data/repacked_xz_2500/d3-zoom--d3-zoom-3.0.0.tar.xz,16884,26.106749995960854
damerau-levenshtein--damerau-levenshtein-1.0.8,repacked,../data/unpacked_2500/damerau-levenshtein--damerau-levenshtein-1.0.8,../data/repacked_xz_2500/damerau-levenshtein--damerau-levenshtein-1.0.8.tar.xz,4476,12.126375004299916
dargs--dargs-8.1.0,repacked,../data/unpacked_2500/dargs--dargs-8.1.0,../data/repacked_xz_2500/dargs--dargs-8.1.0.tar.xz,3944,10.073542012833059
dashdash--dashdash-2.0.0,repacked,../data/unpacked_2500/dashdash--dashdash-2.0.0,../data/repacked_xz_2500/dashdash--dashdash-2.0.0.tar.xz,21996,27.5979589932831
data-uri-to-buffer--data-uri-to-buffer-8.0.0,repacked,../data/unpacked_2500/data-uri-to-buffer--data-uri-to-buffer-8.0.0,../data/repacked_xz_2500/data-uri-to-buffer--data-uri-to-buffer-8.0.0.tar.xz,4820,14.60854099423159
data-urls--data-urls-7.0.0,repacked,../data/unpacked_2500/data-urls--data-urls-7.0.0,../data/repacked_xz_2500/data-urls--data-urls-7.0.0.tar.xz,3800,10.264833006658591
data-view-buffer--data-view-buffer-1.0.2,repacked,../data/unpacked_2500/data-view-buffer--data-view-buffer-1.0.2,../data/repacked_xz_2500/data-view-buffer--data-view-buffer-1.0.2.tar.xz,5208,15.213624996249564
data-view-byte-length--data-view-byte-length-1.0.2,repacked,../data/unpacked_2500/data-view-byte-length--data-view-byte-length-1.0.2,../data/repacked_xz_2500/data-view-byte-length--data-view-byte-length-1.0.2.tar.xz,5184,14.184500003466383
data-view-byte-offset--data-view-byte-offset-1.0.1,repacked,../data/unpacked_2500/data-view-byte-offset--data-view-byte-offset-1.0.1,../data/repacked_xz_2500/data-view-byte-offset--data-view-byte-offset-1.0.1.tar.xz,5096,14.416500009247102
date-fns--date-fns-4.3.0,repacked,../data/unpacked_2500/date-fns--date-fns-4.3.0,../data/repacked_xz_2500/date-fns--date-fns-4.3.0.tar.xz,1116780,4970.878666994395
dateformat--dateformat-5.0.3,repacked,../data/unpacked_2500/dateformat--dateformat-5.0.3,../data/repacked_xz_2500/dateformat--dateformat-5.0.3.tar.xz,5848,13.511333003407344
dayjs--dayjs-1.11.20,repacked,../data/unpacked_2500/dayjs--dayjs-1.11.20,../data/repacked_xz_2500/dayjs--dayjs-1.11.20.tar.xz,113332,237.07541699695867
debug--debug-4.4.3,repacked,../data/unpacked_2500/debug--debug-4.4.3,../data/repacked_xz_2500/debug--debug-4.4.3.tar.xz,12104,17.54862500820309
decamelize--decamelize-6.0.1,repacked,../data/unpacked_2500/decamelize--decamelize-6.0.1,../data/repacked_xz_2500/decamelize--decamelize-6.0.1.tar.xz,2828,9.12316700851079
decamelize-keys--decamelize-keys-2.0.1,repacked,../data/unpacked_2500/decamelize-keys--decamelize-keys-2.0.1,../data/repacked_xz_2500/decamelize-keys--decamelize-keys-2.0.1.tar.xz,3360,9.370625004521571
decimal.js--decimal.js-10.6.0,repacked,../data/unpacked_2500/decimal.js--decimal.js-10.6.0,../data/repacked_xz_2500/decimal.js--decimal.js-10.6.0.tar.xz,42012,64.81291700038128
decode-uri-component--decode-uri-component-0.4.1,repacked,../data/unpacked_2500/decode-uri-component--decode-uri-component-0.4.1,../data/repacked_xz_2500/decode-uri-component--decode-uri-component-0.4.1.tar.xz,3136,9.522791995550506
decompress--decompress-4.2.1,repacked,../data/unpacked_2500/decompress--decompress-4.2.1,../data/repacked_xz_2500/decompress--decompress-4.2.1.tar.xz,3336,9.978375004720874
decompress-response--decompress-response-10.0.0,repacked,../data/unpacked_2500/decompress-response--decompress-response-10.0.0,../data/repacked_xz_2500/decompress-response--decompress-response-10.0.0.tar.xz,2652,9.398207999765873
decompress-tar--decompress-tar-4.1.1,repacked,../data/unpacked_2500/decompress-tar--decompress-tar-4.1.1,../data/repacked_xz_2500/decompress-tar--decompress-tar-4.1.1.tar.xz,2124,8.360459003597498
decompress-tarbz2--decompress-tarbz2-4.1.1,repacked,../data/unpacked_2500/decompress-tarbz2--decompress-tarbz2-4.1.1,../data/repacked_xz_2500/decompress-tarbz2--decompress-tarbz2-4.1.1.tar.xz,1900,8.239917005994357
decompress-targz--decompress-targz-4.1.1,repacked,../data/unpacked_2500/decompress-targz--decompress-targz-4.1.1,../data/repacked_xz_2500/decompress-targz--decompress-targz-4.1.1.tar.xz,1912,8.044333997531794
decompress-unzip--decompress-unzip-4.0.1,repacked,../data/unpacked_2500/decompress-unzip--decompress-unzip-4.0.1,../data/repacked_xz_2500/decompress-unzip--decompress-unzip-4.0.1.tar.xz,2292,8.634500001790002
dedent--dedent-1.7.2,repacked,../data/unpacked_2500/dedent--dedent-1.7.2,../data/repacked_xz_2500/dedent--dedent-1.7.2.tar.xz,7436,14.35733400285244
