__run_id,__done,alg,subject,energy-pkg,energy-ram,execution-time
run_96_repetition_15,DONE,brotli,brotli/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.br,35.79,4.36,0.554273148
run_87_repetition_1,DONE,brotli,brotli/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.br,6.02,0.73,0.093232252
run_88_repetition_27,DONE,brotli,brotli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.br,43.83,5.34,0.6835271
run_30_repetition_18,DONE,xz,xz/next--next-16.2.6.tar.xz,73.16,8.77,1.144142373
run_61_repetition_24,DONE,zopfli,zopfli/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.98,0.96,0.125436215
run_45_repetition_20,DONE,zopfli,zopfli/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tgz,54.62,6.58,0.859103917
run_34_repetition_17,DONE,xz,xz/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.xz,23.07,2.75,0.360747189
run_50_repetition_9,DONE,zopfli,zopfli/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tgz,78.29,9.39,1.231468065
run_70_repetition_18,DONE,zstd,zstd/@esbuild__win32-x64--win32-x64-0.28.0.tar.zst,3.32,0.4,0.050124281
run_43_repetition_6,DONE,zopfli,zopfli/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tgz,64.93,7.87,1.023334819
run_59_repetition_17,DONE,zopfli,zopfli/typescript--typescript-6.0.3.tgz,11.33,1.37,0.177960244
run_46_repetition_11,DONE,zopfli,zopfli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tgz,73.49,8.9,1.157591381
run_60_repetition_15,DONE,zopfli,zopfli/@esbuild__linux-s390x--linux-s390x-0.28.0.tgz,7.88,0.94,0.123705443
run_89_repetition_15,DONE,brotli,brotli/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.br,6.11,0.73,0.095493103
run_78_repetition_5,DONE,zstd,zstd/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.zst,3.18,0.38,0.048360309
run_24_repetition_28,DONE,xz,xz/aws-sdk--aws-sdk-2.1693.0.tar.xz,46.23,5.57,0.720450109
run_40_repetition_3,DONE,xz,xz/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.xz,134.27,16.09,2.102320939
run_19_repetition_23,DONE,npm,npm/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.68,0.91,0.120122216
run_1_repetition_21,DONE,npm,npm/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tgz,61.54,7.44,0.961768382
run_36_repetition_0,DONE,xz,xz/@esbuild__win32-x64--win32-x64-0.28.0.tar.xz,23.22,2.79,0.363681349
run_99_repetition_15,DONE,brotli,brotli/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.br,30.26,3.63,0.471215056
run_30_repetition_11,DONE,xz,xz/next--next-16.2.6.tar.xz,73.1,8.77,1.143697323
run_69_repetition_28,DONE,zstd,zstd/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.zst,31.06,3.69,0.467164241
run_34_repetition_26,DONE,xz,xz/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.xz,23.03,2.75,0.36082946
run_75_repetition_16,DONE,zstd,zstd/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.zst,3.22,0.37,0.048565806
run_22_repetition_15,DONE,xz,xz/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.xz,154.75,18.57,2.424156011
run_51_repetition_17,DONE,zopfli,zopfli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,78.44,9.43,1.228560338
run_74_repetition_24,DONE,zstd,zstd/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.zst,3.33,0.39,0.050440605
run_99_repetition_23,DONE,brotli,brotli/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.br,30.52,3.73,0.473140049
run_15_repetition_26,DONE,npm,npm/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tgz,76.12,9.11,1.184621529
run_63_repetition_0,DONE,zstd,zstd/next--next-16.2.6.tar.zst,20.89,2.54,0.305979933
run_47_repetition_28,DONE,zopfli,zopfli/next--next-16.2.6.tgz,81.49,9.81,1.280493974
run_64_repetition_14,DONE,zstd,zstd/@esbuild__linux-x64--linux-x64-0.28.0.tar.zst,3.1,0.37,0.047416207
run_71_repetition_24,DONE,zstd,zstd/aws-sdk--aws-sdk-2.1693.0.tar.zst,14.72,1.75,0.217710603
run_10_repetition_5,DONE,npm,npm/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,75.07,8.93,1.169688635
run_29_repetition_29,DONE,xz,xz/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.xz,22.99,2.73,0.359752767
run_51_repetition_0,DONE,zopfli,zopfli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,79.17,9.48,1.24118387
run_12_repetition_17,DONE,npm,npm/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,70.25,8.42,1.095082909
run_70_repetition_6,DONE,zstd,zstd/@esbuild__win32-x64--win32-x64-0.28.0.tar.zst,3.29,0.39,0.049356135
run_89_repetition_10,DONE,brotli,brotli/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.br,6.16,0.73,0.095560157
run_80_repetition_24,DONE,zstd,zstd/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.zst,26.54,3.13,0.398706979
run_52_repetition_17,DONE,zopfli,zopfli/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tgz,8.0,0.95,0.125230083
run_27_repetition_18,DONE,xz,xz/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tar.xz,174.58,20.64,2.730990464
run_46_repetition_24,DONE,zopfli,zopfli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tgz,73.87,8.88,1.158743294
run_22_repetition_23,DONE,xz,xz/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.xz,155.04,18.51,2.425258628
run_100_repetition_29,DONE,brotli,brotli/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.br,5.96,0.7,0.093079352
run_49_repetition_20,DONE,zopfli,zopfli/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,8.02,0.95,0.125287549
run_40_repetition_7,DONE,xz,xz/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.xz,134.19,15.93,2.10152467
run_11_repetition_8,DONE,npm,npm/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tgz,7.67,0.91,0.119859617
run_23_repetition_1,DONE,xz,xz/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.xz,165.32,19.77,2.590039376
run_103_repetition_6,DONE,brotli,brotli/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.br,6.08,0.73,0.094482941
run_12_repetition_8,DONE,npm,npm/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,70.38,8.41,1.094604826
run_50_repetition_4,DONE,zopfli,zopfli/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tgz,78.18,9.48,1.231530617
run_63_repetition_14,DONE,zstd,zstd/next--next-16.2.6.tar.zst,20.75,2.52,0.304905156
run_62_repetition_10,DONE,zopfli,zopfli/aws-sdk--aws-sdk-2.1693.0.tgz,38.35,4.65,0.605136753
run_41_repetition_0,DONE,xz,xz/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.xz,23.5,2.79,0.36875162
run_19_repetition_19,DONE,npm,npm/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.68,0.93,0.120336833
run_25_repetition_12,DONE,xz,xz/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.xz,116.11,13.85,1.820445546
run_75_repetition_10,DONE,zstd,zstd/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.zst,3.27,0.38,0.048894089
run_77_repetition_0,DONE,zstd,zstd/@esbuild__linux-s390x--linux-s390x-0.28.0.tar.zst,3.22,0.37,0.048291038
run_75_repetition_8,DONE,zstd,zstd/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.zst,3.22,0.37,0.048271586
run_77_repetition_11,DONE,zstd,zstd/@esbuild__linux-s390x--linux-s390x-0.28.0.tar.zst,3.23,0.37,0.048139962
run_44_repetition_7,DONE,zopfli,zopfli/@esbuild__win32-ia32--win32-ia32-0.28.0.tgz,7.81,0.93,0.122336264
run_93_repetition_22,DONE,brotli,brotli/@esbuild__linux-x64--linux-x64-0.28.0.tar.br,6.1,0.73,0.094527505
run_38_repetition_16,DONE,xz,xz/@esbuild__linux-ia32--linux-ia32-0.28.0.tar.xz,21.56,2.52,0.33770788
run_76_repetition_19,DONE,zstd,zstd/@esbuild__linux-riscv64--linux-riscv64-0.28.0.tar.zst,2.88,0.34,0.043610127
run_80_repetition_21,DONE,zstd,zstd/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.zst,26.44,3.15,0.398842672
run_92_repetition_11,DONE,brotli,brotli/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.br,38.76,4.66,0.604159287
run_82_repetition_4,DONE,zstd,zstd/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.zst,28.52,3.4,0.430178985
run_85_repetition_23,DONE,brotli,brotli/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tar.br,40.61,4.89,0.633125758
run_41_repetition_24,DONE,xz,xz/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.xz,23.54,2.76,0.368385489
run_22_repetition_29,DONE,xz,xz/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.xz,154.65,18.35,2.422400326
run_90_repetition_12,DONE,brotli,brotli/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.br,6.05,0.73,0.093890404
run_45_repetition_9,DONE,zopfli,zopfli/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tgz,54.54,6.59,0.859440878
run_101_repetition_23,DONE,brotli,brotli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.br,40.35,4.85,0.629396456
run_58_repetition_0,DONE,zopfli,zopfli/@esbuild__darwin-x64--darwin-x64-0.28.0.tgz,8.21,0.99,0.128526748
run_19_repetition_20,DONE,npm,npm/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.66,0.92,0.120003177
run_60_repetition_24,DONE,zopfli,zopfli/@esbuild__linux-s390x--linux-s390x-0.28.0.tgz,7.89,0.94,0.12398782
run_8_repetition_12,DONE,npm,npm/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,7.69,0.91,0.120088029
run_57_repetition_15,DONE,zopfli,zopfli/@esbuild__linux-x64--linux-x64-0.28.0.tgz,8.08,0.97,0.125900358
run_43_repetition_16,DONE,zopfli,zopfli/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tgz,65.12,7.79,1.023307728
run_81_repetition_13,DONE,zstd,zstd/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tar.zst,32.36,3.86,0.488666609
run_48_repetition_12,DONE,zopfli,zopfli/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tgz,74.46,8.97,1.170408454
run_6_repetition_4,DONE,npm,npm/next--next-16.2.6.tgz,79.73,9.53,1.237896186
run_100_repetition_20,DONE,brotli,brotli/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.br,5.92,0.71,0.092852957
run_32_repetition_11,DONE,xz,xz/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.xz,178.34,21.31,2.79383031
run_80_repetition_6,DONE,zstd,zstd/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.zst,26.4,3.14,0.398197634
run_81_repetition_9,DONE,zstd,zstd/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tar.zst,32.12,3.84,0.485819726
run_42_repetition_2,DONE,zopfli,zopfli/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tgz,71.22,8.57,1.11925403
run_47_repetition_12,DONE,zopfli,zopfli/next--next-16.2.6.tgz,81.32,9.8,1.280758811
run_97_repetition_29,DONE,brotli,brotli/next--next-16.2.6.tar.br,22.55,2.79,0.348946378
run_21_repetition_23,DONE,xz,xz/@esbuild__win32-ia32--win32-ia32-0.28.0.tar.xz,22.8,2.74,0.356586104
run_28_repetition_19,DONE,xz,xz/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tar.xz,156.29,18.63,2.448664894
run_68_repetition_16,DONE,zstd,zstd/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.zst,21.51,2.56,0.324397963
run_31_repetition_24,DONE,xz,xz/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.xz,23.04,2.75,0.360800607
run_102_repetition_4,DONE,brotli,brotli/@esbuild__linux-riscv64--linux-riscv64-0.28.0.tar.br,5.69,0.69,0.089073249
run_86_repetition_24,DONE,brotli,brotli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.br,41.21,5.01,0.643746097
run_102_repetition_19,DONE,brotli,brotli/@esbuild__linux-riscv64--linux-riscv64-0.28.0.tar.br,5.88,0.69,0.088674624
run_62_repetition_6,DONE,zopfli,zopfli/aws-sdk--aws-sdk-2.1693.0.tgz,38.33,4.63,0.605447646
run_54_repetition_27,DONE,zopfli,zopfli/@esbuild__win32-x64--win32-x64-0.28.0.tgz,8.16,0.98,0.128119142
run_47_repetition_7,DONE,zopfli,zopfli/next--next-16.2.6.tgz,81.3,9.71,1.280487461
run_49_repetition_15,DONE,zopfli,zopfli/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,7.97,0.96,0.125060859
run_49_repetition_22,DONE,zopfli,zopfli/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,8.05,0.97,0.125647432
run_6_repetition_20,DONE,npm,npm/next--next-16.2.6.tgz,78.87,9.49,1.23834307
run_32_repetition_16,DONE,xz,xz/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.xz,178.19,21.06,2.790986786
run_83_repetition_21,DONE,zstd,zstd/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.zst,3.14,0.38,0.048067187
run_68_repetition_24,DONE,zstd,zstd/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.zst,21.25,2.52,0.3206389
run_26_repetition_4,DONE,xz,xz/@esbuild__linux-riscv64--linux-riscv64-0.28.0.tar.xz,21.66,2.57,0.338866624
run_37_repetition_16,DONE,xz,xz/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.xz,178.97,21.35,2.795777885
run_65_repetition_7,DONE,zstd,zstd/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.zst,29.39,3.52,0.441309324
run_18_repetition_4,DONE,npm,npm/@esbuild__linux-s390x--linux-s390x-0.28.0.tgz,7.79,0.94,0.121537743
run_86_repetition_20,DONE,brotli,brotli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.br,41.0,4.98,0.639381474
run_55_repetition_8,DONE,zopfli,zopfli/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tgz,7.99,0.95,0.125119645
run_91_repetition_24,DONE,brotli,brotli/aws-sdk--aws-sdk-2.1693.0.tar.br,13.19,1.61,0.20080193
run_35_repetition_19,DONE,xz,xz/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.xz,147.43,17.44,2.303938918
run_65_repetition_19,DONE,zstd,zstd/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.zst,29.32,3.51,0.441964944
run_69_repetition_14,DONE,zstd,zstd/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.zst,30.81,3.66,0.46424953
run_67_repetition_5,DONE,zstd,zstd/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.zst,28.62,3.41,0.428985194
run_74_repetition_5,DONE,zstd,zstd/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.zst,3.33,0.39,0.049612674
run_50_repetition_19,DONE,zopfli,zopfli/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tgz,78.31,9.33,1.233028226
run_56_repetition_0,DONE,zopfli,zopfli/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tgz,80.02,9.61,1.257171264
run_8_repetition_8,DONE,npm,npm/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,7.67,0.92,0.119946937
run_34_repetition_10,DONE,xz,xz/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.xz,22.93,2.74,0.360880236
run_3_repetition_9,DONE,npm,npm/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tgz,52.02,6.19,0.815045417
run_60_repetition_3,DONE,zopfli,zopfli/@esbuild__linux-s390x--linux-s390x-0.28.0.tgz,7.87,0.94,0.12335001
run_19_repetition_8,DONE,npm,npm/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.63,0.91,0.119644544
run_56_repetition_13,DONE,zopfli,zopfli/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tgz,79.62,9.56,1.255936868
run_9_repetition_25,DONE,npm,npm/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tgz,74.5,8.89,1.169206716
run_70_repetition_2,DONE,zstd,zstd/@esbuild__win32-x64--win32-x64-0.28.0.tar.zst,3.29,0.39,0.049479172
run_28_repetition_24,DONE,xz,xz/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tar.xz,156.35,18.59,2.448438266
run_101_repetition_16,DONE,brotli,brotli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.br,40.3,4.83,0.628539329
run_18_repetition_25,DONE,npm,npm/@esbuild__linux-s390x--linux-s390x-0.28.0.tgz,7.78,0.92,0.121044475
run_10_repetition_25,DONE,npm,npm/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,74.92,8.95,1.170295232
run_40_repetition_10,DONE,xz,xz/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.xz,134.3,16.02,2.102378755
run_44_repetition_12,DONE,zopfli,zopfli/@esbuild__win32-ia32--win32-ia32-0.28.0.tgz,7.72,0.92,0.121838253
run_87_repetition_9,DONE,brotli,brotli/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.br,5.97,0.72,0.092766681
run_10_repetition_13,DONE,npm,npm/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,75.19,8.92,1.169626767
run_102_repetition_26,DONE,brotli,brotli/@esbuild__linux-riscv64--linux-riscv64-0.28.0.tar.br,5.67,0.68,0.088549354
run_68_repetition_11,DONE,zstd,zstd/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.zst,21.94,2.6,0.328557671
run_102_repetition_24,DONE,brotli,brotli/@esbuild__linux-riscv64--linux-riscv64-0.28.0.tar.br,5.7,0.68,0.088748552
run_50_repetition_23,DONE,zopfli,zopfli/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tgz,78.38,9.42,1.23027568
run_78_repetition_20,DONE,zstd,zstd/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.zst,3.22,0.38,0.048231392
run_86_repetition_22,DONE,brotli,brotli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.br,41.05,4.94,0.639192336
run_19_repetition_2,DONE,npm,npm/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.66,0.93,0.119606463
run_83_repetition_23,DONE,zstd,zstd/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.zst,3.2,0.38,0.048414217
run_87_repetition_20,DONE,brotli,brotli/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.br,5.95,0.72,0.092710004
run_83_repetition_3,DONE,zstd,zstd/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.zst,3.21,0.38,0.048067699
run_62_repetition_4,DONE,zopfli,zopfli/aws-sdk--aws-sdk-2.1693.0.tgz,38.4,4.66,0.604798293
run_25_repetition_9,DONE,xz,xz/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.xz,116.26,13.88,1.821037935
run_71_repetition_20,DONE,zstd,zstd/aws-sdk--aws-sdk-2.1693.0.tar.zst,14.82,1.8,0.218861616
run_55_repetition_15,DONE,zopfli,zopfli/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tgz,8.0,0.95,0.125598499
run_4_repetition_21,DONE,npm,npm/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tgz,70.65,8.54,1.101209559
run_60_repetition_4,DONE,zopfli,zopfli/@esbuild__linux-s390x--linux-s390x-0.28.0.tgz,7.91,0.94,0.123904758
run_90_repetition_11,DONE,brotli,brotli/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.br,5.95,0.71,0.092867885
run_63_repetition_12,DONE,zstd,zstd/next--next-16.2.6.tar.zst,20.61,2.49,0.30361051
run_20_repetition_29,DONE,npm,npm/aws-sdk--aws-sdk-2.1693.0.tgz,37.53,4.52,0.584124949
run_31_repetition_0,DONE,xz,xz/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.xz,22.98,2.74,0.360196527
run_52_repetition_5,DONE,zopfli,zopfli/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tgz,7.96,0.95,0.125161488
run_74_repetition_23,DONE,zstd,zstd/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.zst,3.31,0.4,0.049469795
run_29_repetition_5,DONE,xz,xz/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.xz,23.02,2.75,0.360721987
run_34_repetition_11,DONE,xz,xz/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.xz,22.96,2.76,0.360762674
run_47_repetition_13,DONE,zopfli,zopfli/next--next-16.2.6.tgz,81.58,9.74,1.281129072
run_89_repetition_2,DONE,brotli,brotli/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.br,6.13,0.73,0.095529554
run_33_repetition_1,DONE,xz,xz/@esbuild__linux-x64--linux-x64-0.28.0.tar.xz,22.8,2.7,0.357581934
run_63_repetition_11,DONE,zstd,zstd/next--next-16.2.6.tar.zst,20.65,2.51,0.304377675
run_88_repetition_17,DONE,brotli,brotli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.br,43.85,5.28,0.683947448
run_84_repetition_19,DONE,brotli,brotli/@esbuild__win32-x64--win32-x64-0.28.0.tar.br,6.1,0.73,0.095165547
run_42_repetition_18,DONE,zopfli,zopfli/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tgz,71.11,8.62,1.118914432
run_80_repetition_23,DONE,zstd,zstd/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.zst,26.47,3.17,0.397792853
run_70_repetition_15,DONE,zstd,zstd/@esbuild__win32-x64--win32-x64-0.28.0.tar.zst,3.24,0.38,0.049041799
run_86_repetition_13,DONE,brotli,brotli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.br,41.11,4.99,0.642249179
run_101_repetition_13,DONE,brotli,brotli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.br,40.45,4.91,0.630515494
run_91_repetition_15,DONE,brotli,brotli/aws-sdk--aws-sdk-2.1693.0.tar.br,13.07,1.62,0.201315749
run_72_repetition_5,DONE,zstd,zstd/@esbuild__win32-ia32--win32-ia32-0.28.0.tar.zst,3.03,0.36,0.046246577
run_52_repetition_24,DONE,zopfli,zopfli/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tgz,7.95,0.95,0.124983765
run_46_repetition_13,DONE,zopfli,zopfli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tgz,73.6,8.89,1.156848862
run_65_repetition_5,DONE,zstd,zstd/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.zst,29.33,3.55,0.443821786
run_52_repetition_25,DONE,zopfli,zopfli/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tgz,8.05,0.96,0.124984963
run_50_repetition_20,DONE,zopfli,zopfli/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tgz,78.32,9.43,1.229889405
run_59_repetition_14,DONE,zopfli,zopfli/typescript--typescript-6.0.3.tgz,11.32,1.38,0.177543675
run_18_repetition_23,DONE,npm,npm/@esbuild__linux-s390x--linux-s390x-0.28.0.tgz,7.76,0.93,0.120624375
run_103_repetition_24,DONE,brotli,brotli/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.br,5.93,0.71,0.092576683
run_48_repetition_8,DONE,zopfli,zopfli/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tgz,74.47,8.98,1.170482874
run_20_repetition_17,DONE,npm,npm/aws-sdk--aws-sdk-2.1693.0.tgz,37.65,4.54,0.584571812
run_63_repetition_5,DONE,zstd,zstd/next--next-16.2.6.tar.zst,20.47,2.48,0.301409392
run_58_repetition_1,DONE,zopfli,zopfli/@esbuild__darwin-x64--darwin-x64-0.28.0.tgz,8.14,0.97,0.128367969
run_11_repetition_24,DONE,npm,npm/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tgz,7.66,0.91,0.119869057
run_15_repetition_15,DONE,npm,npm/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tgz,75.56,9.11,1.182205865
run_7_repetition_28,DONE,npm,npm/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tgz,70.2,8.48,1.099343854
run_45_repetition_12,DONE,zopfli,zopfli/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tgz,54.64,6.59,0.858743014
run_1_repetition_24,DONE,npm,npm/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tgz,61.41,7.45,0.961062985
run_37_repetition_11,DONE,xz,xz/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.xz,178.2,21.39,2.801718058
run_0_repetition_21,DONE,npm,npm/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tgz,67.08,8.08,1.053324883
run_23_repetition_2,DONE,xz,xz/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.xz,164.43,19.65,2.588756702
run_79_repetition_21,DONE,zstd,zstd/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.zst,31.57,3.78,0.475353479
run_96_repetition_11,DONE,brotli,brotli/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.br,35.46,4.31,0.554807319
run_74_repetition_25,DONE,zstd,zstd/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.zst,3.38,0.4,0.050904837
run_37_repetition_20,DONE,xz,xz/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.xz,177.88,21.36,2.798080894
run_19_repetition_21,DONE,npm,npm/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.65,0.92,0.11976269
run_20_repetition_0,DONE,npm,npm/aws-sdk--aws-sdk-2.1693.0.tgz,37.57,4.52,0.58737647
run_96_repetition_21,DONE,brotli,brotli/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.br,35.4,4.28,0.553129783
run_6_repetition_12,DONE,npm,npm/next--next-16.2.6.tgz,79.92,9.49,1.237636683
